fips,adult_pop,female_pop,male_pop,median_age,population,pct_poverty,median_income,pct_highschool,pct_unemployed
31053,28018,18588,18169,40,36757,11.7,51704,87.6,2.9
31055,411633,281241,273754,34.5,554995,12.4,59226,89.4,3.5
31057,1471,917,914,47.7,1831,12.4,43459,90.2,2.2
31059,4585,2873,2847,47.5,5720,9.8,53037,91.7,1.8
31061,2442,1507,1507,50.4,3014,13.3,45456,91.2,2.1
31063,2101,1288,1333,44.1,2621,12.5,55089,95.4,1.6
31065,3722,2422,2365,46.5,4787,14,44219,88.2,2.3
31067,16963,10975,10824,44.3,21799,11.3,44166,89.3,2.4
31069,1565,933,997,51.4,1930,16.3,38701,94.4,1.4
31071,1632,1.00E+03,1011,52.4,2011,12.8,44016,94.3,2
31073,1528,949,1022,45.9,1971,9.8,55373,93.1,3.3
31075,502,309,332,47.5,641,10,55830,97.4,3.2
31077,1842,1199,1200,47,2399,14.3,45429,93.2,1
31079,44878,30618,31087,35.8,61705,12.7,52315,83.2,3.8
31081,6956,4604,4582,41.4,9186,7.7,63996,93.5,1.4
31083,2712,1684,1789,49,3473,12.1,45626,91.4,1.1
31085,729,435,462,53.3,897,16.8,46401,90.8,1.1
31087,2181,1405,1420,46.5,2825,12.9,43502,91.8,1.7
31089,7709,5188,5062,44.4,10250,10.6,54055,92.2,0.9
31091,550,364,344,51,708,8.2,47526,94.1,1
31093,4873,3166,3263,43,6429,10.5,54803,92.4,2.3
31095,5625,3592,3585,46.5,7177,10.7,47750,89.3,2.1
31097,4150,2114,3057,41.1,5171,12.6,47592,88.4,1.6
31099,4958,3292,3260,41.5,6552,9.1,66321,93.4,2.5
31101,6381,3992,4026,47.6,8018,12.8,46431,91.8,2.5
31103,635,403,388,52.6,791,16.1,47282,93.3,0.5
31105,2861,1838,1841,46,3679,13,45091,88.4,3.3
31107,6477,4376,4195,45.9,8571,12.9,46647,91.6,2
31109,238395,154530,155107,33.4,309637,12.2,58873,93.4,3.1
31111,27027,17961,17589,40.4,35550,9.4,57445,91.9,2
31113,560,367,405,39.9,772,10.3,50979,90.5,0.6
31115,479,286,305,52.9,591,16,47918,97.3,0.2
31117,380,254,239,47,493,12.2,49265,93.5,0
31119,26371,17693,17322,37.1,35015,14.3,49625,88.3,2.2
31121,6013,3907,3921,42.3,7828,10.4,52112,92.5,3.7
31123,3614,2363,2424,41.8,4787,16.5,44398,86.7,2.3
31125,2759,1799,1777,44.3,3576,12.5,47579,90.7,2.1
31127,5470,3519,3452,38.2,6971,13.4,49242,94.4,4.2
31129,3402,2142,2123,49.4,4265,12.5,41840,93.3,1.9
31131,12312,8119,7962,42.5,16081,9.5,55030,91.1,2.6
31133,2068,1337,1315,48.5,2652,15.4,42389,90.7,1.7
31135,2172,1421,1477,42.8,2898,10.6,59732,89.1,1.2
31137,7013,4628,4638,41.5,9266,9.2,57432,93.1,0.8
31139,5395,3538,3621,41.8,7159,9.6,55586,94.8,2.7
31141,24238,16308,16553,37.6,32861,9,59288,89,3.3
31143,4016,2605,2598,45.3,5203,8,53881,94.1,2.6
31145,8345,5320,5402,41.3,10722,10.7,48783,93.5,3.4
31147,6361,4054,4006,47.4,8060,12.4,45256,91,2.9
31149,1115,683,707,52.1,1390,13.8,48802,92.5,1.1
31151,10825,6979,7352,35.8,14331,11.5,51222,83.6,2.2
31153,129295,89446,89577,34.4,179023,5.8,74374,95.4,2.7
31155,15907,10396,10642,41.7,21038,7.4,66330,93.1,2
31157,27328,18694,17728,39.1,36422,15.9,46641,87,3.5
31159,13204,8446,8838,37.6,17284,7.9,66102,92.8,2.3
31161,4066,2663,2571,46.4,5234,16.2,41128,89.8,1.3
31163,2400,1556,1498,49.8,3054,12.3,43657,92.5,1.4
31165,992,600,642,49.5,1242,15.5,48891,94,0
31167,4460,2904,3040,39.7,5944,7.6,57857,91.9,2.3
31169,3951,2572,2529,47.3,5101,11.2,48668,91.8,0.9
31171,547,345,371,42.9,716,13.9,49449,93.4,1.3
31173,4549,3638,3489,27.9,7127,25.3,43737,86.6,9.5
31175,3227,2112,2072,45.6,4184,11.6,43405,92.7,1.3
31177,15623,10363,10240,41,20603,7,70727,95.7,1
31179,7474,4633,4732,31.1,9365,12,52764,94.9,1.6
31181,2827,1820,1783,46.4,3603,12.9,41616,91.9,1.9
31183,612,385,391,47.3,776,11.4,46838,95,0.4
31185,10583,7079,6715,39.8,13794,10.5,53960,94.3,0.9
32001,18608,11948,12250,40,24198,14.2,50292,89.4,6.3
32003,1648781,1080353,1075311,37.1,2155664,14.6,54455,84.9,6.2
32005,39624,23917,24103,51.5,48020,9.7,61988,93,4.1
32007,37714,25015,27153,33.7,52168,10.4,70242,83.4,3.5
32009,666,358,432,51.6,790,14.8,48693,89.2,6.2
32011,1480,894,1023,44.1,1917,9.9,67590,91.6,2.5
32013,12177,8049,8793,35.2,16842,11.9,68999,82.4,5.4
32015,4199,2805,2897,36.5,5702,11.9,71814,82.9,5.5
32017,3934,2327,2728,42.3,5055,14.1,49874,88.6,4.3
32019,41597,26164,27015,43.8,53179,11.9,51344,85,6.5
32021,3620,2274,2175,49.1,4449,18.2,41892,86.5,7.2
32023,36062,21234,22189,52.6,43423,15.9,48001,84.7,6.5
32027,5401,2337,4223,42.1,6560,17.5,56984,78.2,1.4
32029,3549,1980,2071,55.8,4051,7.8,60066,94,2.2
32031,353949,225574,228042,38.2,453616,12.5,58253,87,5.3
32033,7648,4074,5608,39.5,9682,14.7,54832,83.8,3.8
32510,43622,26758,27984,43.5,54742,13,52253,87.3,5.6
33001,49374,30819,29960,47.1,60779,10,57779,91.7,3.3
33003,39526,23792,23497,51.9,47289,10.5,56836,93.3,3
33005,62153,38718,37056,42.9,75774,8.6,57286,92.7,3.3
33007,26694,15073,16966,48,32039,13.8,45127,87.9,3.9
33009,74002,45048,43840,43.1,88888,10.3,60335,92.2,2.9
33011,322267,205066,202695,40.8,407761,8,75997,91.6,3.6
33013,119571,75367,73215,43.2,148582,7.4,69320,93.1,3.2
33015,242690,153011,150240,44.4,303251,4.2,82016,94.8,3.6
33017,103268,65235,62193,37.1,127428,7.7,69467,92.3,3.8
33019,34662,21806,21198,46.2,43004,9.5,58021,90.4,2.8
34001,212113,139795,131196,41.3,270991,14.2,55672,85.7,7.8
34003,737851,484076,455075,41.7,939151,6.9,93205,92,3.8
34005,354493,227907,221377,41.5,449284,6.2,80081,92.9,5.2
34007,392861,263681,246469,38.5,510150,12,65838,88.3,5.8
34009,77662,48118,46312,49,94430,11.9,59181,90.1,5.4
34011,117137,74978,78819,37.1,153797,18.4,48867,77.3,5.5
34013,607372,413551,383363,37.3,796914,16.3,54879,84.7,8
34015,226675,150097,142233,40.1,292330,7.8,79332,92,5.5
34017,539252,340487,337496,34.9,677983,15.6,63157,83.4,5.6
34019,99494,63136,61540,46.2,124676,4.5,113336,94.7,3.6
34021,291147,189431,181592,38.5,371023,11.1,76988,87.7,5.6
34023,654471,425057,412016,38.4,837073,8.6,82183,89,4.6
34025,490490,321182,304664,43.1,625846,7.1,89968,92.7,4.5
34027,390254,253879,244544,42.4,498423,5.4,107019,94,3.8
34029,452382,306839,285658,42.9,592497,11,62276,90.9,4.5
34031,385445,260374,247571,36.9,507945,17.2,61517,82.5,4.5
34033,49575,32500,30936,42.5,63436,12.6,56071,86.6,5.8
34035,258801,170823,162928,41.6,333751,5.2,104668,94.1,3.7
34037,113196,71661,70861,44.6,142522,6,87549,93.9,5
34039,424329,284740,270890,38.3,555630,10.6,71801,85.8,5.8
34041,84717,54413,52204,44,106617,8.3,74834,90.4,5.6
35001,525146,344957,331996,37.4,676953,16.2,50599,88.1,4.6
35003,3070,1671,1837,60.5,3508,23.2,34868,92.3,1.4
35005,47796,32714,32568,35.2,65282,22,40573,78.1,4
35006,20750,13468,14019,36.9,27487,26.9,36651,80.1,8.7
35007,9971,6019,6234,49,12253,21.4,38426,88.7,5.7
35009,36834,24163,26117,31,50280,18.9,43450,83.2,5.2
35011,1387,914,879,46.6,1793,21.2,32820,85.9,2.8
35013,160459,108909,105298,33,214207,25.6,38287,79,6.4
35015,42362,28546,29075,35.2,57621,15.2,57287,84.5,3.6
35017,22441,14331,13949,46.8,28280,22.8,39750,86,4.7
35019,3480,1882,2494,39.7,4376,25.1,31547,75.9,0.1
35021,568,316,349,57,665,14.3,37027,89,2.7
35023,3346,2149,2153,44,4302,26.7,33605,76.9,6.1
35025,48490,33916,35833,31.6,69749,18,52213,71.8,4.1
35027,15878,9864,9565,51.9,19429,18.2,41214,89.5,3.3
35028,13965,8952,9195,42.9,18147,4,114670,97.2,1.7
35029,18026,12213,12237,38,24450,27.6,28227,69.3,7
35031,52261,38838,36085,31.3,74923,34.4,31505,73.8,7.9
35033,3666,2215,2289,49.6,4504,25.2,34602,87.7,0.9
35035,50130,31644,33766,35.7,65410,20.5,41995,83.7,5.5
35037,6588,4293,4072,47.2,8365,24.6,28996,83.5,1.2
35039,30356,20470,19570,40.4,40040,22.5,37174,84.2,4.9
35041,14426,9517,9565,30.3,19082,22.3,37122,79.8,6.3
35043,108026,72361,69664,39.6,142025,14.5,58621,90.8,5.1
35045,85376,57990,57089,36.3,115079,17.4,50847,83.5,5.9
35047,22394,14002,13758,43.4,27760,25.7,31734,81.8,2
35049,120690,76568,72083,46.1,148651,14,57469,88.3,4.1
35051,9436,5603,5588,56.6,11191,27,30467,82.8,4.5
35053,13146,8386,8641,39,17027,25.4,33239,79.7,2.7
35055,26944,16893,16172,48.4,33065,22.4,34075,87.7,5.6
35057,11981,7294,8008,43.1,15302,27.3,36347,82.3,4.5
35059,3415,1799,2384,41.3,4183,20.1,37787,78.4,1.4
35061,57548,37495,38131,39.3,75626,18.6,43819,81.7,5.7
36001,251100,159442,149404,37.7,308846,12.1,61634,92.7,3.8
36003,37486,23140,23937,39,47077,18.4,45226,89,4.6
36005,1087594,769135,686585,33.6,1455720,28.6,37355,71.2,7.5
36007,157108,99342,95992,39.7,195334,16.5,49927,90.2,4.3
36009,60081,39079,38598,41.6,77677,14.6,46224,88.2,4.4
36011,62156,37950,39911,42.6,77861,12.5,53437,87.6,4.2
36013,102806,65357,64147,42.3,129504,19.2,42664,88.2,4.5
36015,67650,43504,42818,41.2,86322,15.2,50722,90.2,3.2
36017,38387,24238,24341,44.6,48579,15.2,45193,86.9,4
36019,66523,39419,41654,40,81073,14.4,53392,86.4,3.7
36021,50122,30402,30587,47.8,60989,12.7,57579,88.9,3.4
36023,38781,24596,23474,36.4,48070,16.4,51810,90.4,3.3
36025,37566,22604,22919,47.5,45523,17.5,45381,87.8,4.6
36027,237366,147739,146734,42,294473,9.2,73680,90.1,4.9
36029,732231,474770,446276,40.2,921046,14.2,54175,90.8,3.8
36031,31822,18245,19857,47.2,38102,12.6,50506,89.6,4.3
36033,40549,22707,27702,40.1,50409,18.4,49062,85.4,4.5
36035,42984,27053,26775,43.9,53828,15,45982,86.7,4.8
36037,46467,29383,29099,43.1,58482,11.4,54211,90.9,3.5
36039,39493,22710,24798,46,47508,16.4,49860,85.9,4
36041,3900,2270,2272,54.6,4542,10.2,52134,86.3,4.7
36043,49412,31662,30951,43.6,62613,16.3,49633,90.2,5.4
36045,86512,54030,59976,32.7,114006,15.3,46206,90.2,5.1
36047,2020035,1382169,1246981,34.8,2629150,20.6,54793,80,5.7
36049,20650,13244,13621,41.8,26865,15.8,48314,89.1,4.7
36051,52688,31943,32314,40.6,64257,13.9,54256,89,2.9
36053,57397,36271,35058,41.5,71329,11.1,57703,90.4,2.9
36055,589725,386813,360914,38.9,747727,14.7,54684,90.4,4.7
36057,38050,24983,24293,41.2,49276,19.9,42193,84.5,5
36059,1065350,700236,661264,41.6,1361500,6.1,105486,90.9,3.8
36061,1403397,864411,779323,36.9,1643734,17.2,77214,87,4.6
36063,168938,108538,103220,43.1,211758,12.6,50328,90.9,4.4
36065,182131,115988,115202,41.2,231190,16.3,52404,88.1,4
36067,365633,241133,225061,39,466194,14.6,56853,90.5,4.3
36069,87270,55947,53881,43.6,109828,9.6,58320,92.6,3.5
36071,282037,189291,189919,36.9,379210,12.6,71963,89.4,4.2
36073,33103,20782,20564,42.7,41346,15.2,50750,86.3,4.2
36075,93584,59348,59639,39.9,118987,17.2,52621,86.5,5.4
36077,50315,30910,29187,42.1,60097,14.7,50034,90.5,4
36079,78645,49568,49332,44.1,98900,6,96267,92.7,4.1
36081,1856646,1201496,1131558,38.3,2333054,13.3,61844,80.7,5
36083,128078,81008,79062,39.8,160070,11.6,63174,91.3,4.4
36085,371113,245463,230552,39.7,476015,13.2,75524,88.9,3.6
36087,235952,166663,160117,36.1,326780,14.4,84358,87.3,4.6
36089,87741,53826,56212,38.4,110038,17.5,50897,88.1,5.4
36091,179980,114708,112345,42.3,227053,6.3,75904,94,3.6
36093,120919,79191,75362,39.8,154553,11.4,57923,90.2,4.7
36095,25558,15642,15675,44.6,31317,12.7,50244,88.5,5.9
36097,14646,9099,9.00E+03,46.4,18099,15,48109,90,4.2
36099,27733,16522,18255,41.9,34777,13.5,48998,85.5,3
36101,75721,48657,48283,42.8,96940,13.2,50190,89.6,4.5
36103,1169320,758243,734340,41.5,1492583,7.6,92310,90,3.9
36105,58811,36347,38454,42.6,74801,16.9,49016,86.2,6
36107,38186,24542,24218,44.2,48760,12.7,55643,90.2,4.1
36109,89263,53231,51640,30.7,104871,18.5,55778,94.5,3.1
36111,146799,90280,88945,44,179225,13.9,61421,90.1,5.3
36113,52554,32989,31578,46.3,64567,11.7,55769,91.2,3.8
36115,49925,29749,32051,43.7,61800,11.1,51052,88.5,4.9
36117,71060,45812,44986,43.5,90798,10.4,58521,90,4.4
36119,755253,502748,471794,40.7,974542,10,89380,87.6,4.6
36121,33067,18531,22260,42.4,40791,10,56089,88.1,4.2
36123,19361,12825,12098,41.3,24923,14.1,48820,85.2,4.4
37001,123656,83799,75889,39.9,159688,16.1,46060,84.7,4.3
37003,29769,18414,19014,44,37428,15,46385,80.6,4.7
37005,8916,5452,5396,49.3,10848,20.6,35965,81,3.4
37007,20473,12059,13389,40.8,25448,25.1,35809,80.4,8
37009,22046,13633,13291,48.3,26924,16.1,39709,83.3,4.3
37011,14812,8.00E+03,9516,44.4,17516,19.7,38098,79,3.7
37013,37618,24796,22730,45.8,47526,19,41431,84.6,5.4
37015,16350,9699,10155,44.9,19854,24.4,33809,74.8,6.8
37017,26551,17645,16096,44,33741,26.4,33621,78.4,4.5
37019,106163,65702,61251,52.9,126953,13.8,51457,88,5
37021,207570,133352,122736,42,256088,13.5,50538,90,3.7
37023,71529,44753,44098,44.4,88851,17.7,41383,79.6,6.1
37025,149213,103549,98041,37.8,201590,11,63059,88.9,5.4
37027,64513,41089,40360,44.1,81449,17.1,39166,77.6,6
37029,7990,5193,5225,41.9,10418,8.7,65415,83.2,6.7
37031,56394,35061,33829,47.9,68890,12.3,51557,90,5.3
37033,18571,11272,11638,46.1,22910,19.7,40570,75.1,5.5
37035,121052,79871,76588,41.5,156459,12.7,49475,83.4,4.9
37037,57921,37739,34504,47.8,72243,11.7,63303,86.9,4.4
37039,23001,14344,13561,50.8,27905,18.4,37237,84.2,3.4
37041,11438,7561,6822,46.3,14383,18.9,41151,84.2,7.2
37043,9007,5573,5342,52.5,10915,15.3,37581,88,5.3
37045,75643,50495,46649,41.7,97144,20.6,38654,83.5,7.2
37047,44286,28497,28008,41.6,56505,24.6,35290,80.7,4.2
37049,80686,51113,52332,36.7,103445,15.3,49524,87.3,5.4
37051,244028,166824,160303,31.8,327127,18.8,45286,90.3,6.2
37053,20043,13016,12793,42.8,25809,10.2,57570,87.2,3.9
37055,29074,18230,17734,46.5,35964,10.9,56371,92.5,4
37057,127903,84404,80522,42.6,164926,15.4,46263,82.4,6
37059,32946,21560,20453,45.1,42013,11.6,54189,85.5,3.8
37061,44520,30081,28888,40,58969,21.3,38771,72,6.3
37063,240196,160224,145988,35.2,306212,16.1,54255,87.4,4.3
37065,40999,28658,24660,41.2,53318,23.9,34612,77.4,7.1
37067,284180,195079,176432,38.1,371511,17.5,48987,87.9,5.2
37069,50253,32551,32154,41.6,64705,15.3,49484,83.2,4.9
37071,167236,112187,104778,40.1,216965,15.7,48874,83.2,6
37073,9077,5848,5630,45.5,11478,15.2,45755,85.3,5.7
37075,6741,4305,4253,45.4,8558,19.9,35763,79,4.4
37077,46787,28972,30059,42.6,59031,15.2,50414,81.6,3.8
37079,16702,9593,11575,40.1,21168,23.7,39738,75.1,5.7
37081,403729,274081,247249,37.4,521330,18.3,47754,88.4,4.8
37083,40664,26960,24806,43.5,51766,27,33044,76.8,6
37085,95818,65984,64897,34,130881,16.1,51106,85.8,5.5
37087,49601,31506,29176,47.5,60682,15.9,45290,87,3.2
37089,92089,59281,54928,47.2,114209,12.2,53638,88.7,2.6
37091,19413,12187,11949,41.7,24136,26.1,35424,80.3,6
37093,38288,26879,26383,32.4,53262,19.5,46004,84.6,6.1
37095,4587,2466,3051,44.1,5517,22.3,37881,80.6,7.9
37097,132293,87775,85141,40.5,172916,10.6,56325,87.9,5.5
37099,34970,21499,20742,37.6,42241,20.9,44004,86.8,2.8
37101,141728,97659,93791,38.2,191450,13.2,55174,85,4.9
37103,7987,5070,4775,48,9845,21.5,38873,81.5,6.1
37105,44986,30557,29059,38.8,59616,16.9,46723,81,5.8
37107,44346,29952,27355,42.4,57307,20.6,39341,80.3,7.4
37109,63602,40830,40338,43.2,81168,12.7,50714,83.9,5.6
37111,35834,22521,22554,43.9,45075,18.4,41443,82.4,5.2
37113,27866,17682,16694,49.5,34376,16.4,41140,87.7,3
37115,17372,10764,10576,44,21340,18.8,40765,82.5,4.1
37117,18432,12279,10893,46.5,23172,22.5,35561,83.7,7.2
37119,799737,548403,506432,35,1054835,12.3,63197,89.6,5.6
37121,12348,7708,7418,48,15126,16.4,42530,81.7,3.3
37123,21176,14086,13332,42.5,27418,21.4,40371,76.4,4.7
37125,75531,49762,46014,44.8,95776,11.4,54545,89.6,3.9
37127,72916,48901,45104,41.6,94005,16.5,47403,84.1,5.8
37129,181065,116601,106882,38.8,223483,17.3,51373,92.3,5
37131,16325,10280,9720,48.9,2.00E+04,22.4,35711,78.3,6.1
37133,139973,85726,101410,27,187136,13.7,47163,91,5.8
37135,113201,74139,67657,34.2,141796,12.8,65299,92.4,3.9
37137,10798,6270,6551,51.9,12821,18.5,43927,86.7,4.4
37139,31026,20398,19466,38.1,39864,17,43687,85.4,4.8
37141,45949,29594,29496,42.7,59090,15,50437,85.5,5.8
37143,10776,6931,6404,48.8,13335,16.9,45052,84.9,5.7
37145,30845,20246,19038,43.8,39284,15.4,47974,84.7,7.9
37147,138429,93822,83398,32,177220,21.5,45918,88.8,7.5
37149,16914,10605,9729,52.5,20334,14.5,47185,87.8,4.2
37151,110282,72699,70717,41.7,143416,14.4,45939,80,4.3
37153,34615,23005,21934,40.3,44939,24.9,35367,80.3,6.2
37155,99116,69128,64107,36.2,133235,27.8,34439,76.4,5.6
37157,72455,47374,44019,44.7,91393,18.1,41620,81.1,5.4
37159,108602,70940,68993,40.7,139933,16.5,47971,83.9,6.2
37161,52444,34359,32062,44.8,66421,18.6,38699,81,5.3
37163,47574,32121,31003,40,63124,19.6,41477,75.7,5.6
37165,27113,17735,17509,39.3,35244,27.6,35138,78.6,6.2
37167,47487,30558,30233,42,60791,13.1,49106,84.7,6.3
37169,37182,23436,22661,46,46097,12.4,48148,82.2,4.3
37171,56464,3.70E+04,35113,43.8,72113,17,38843,77.6,3.3
37173,11118,7420,6926,41.3,14346,16.7,38996,80.3,3.7
37175,28089,17273,16209,51.4,33482,16.6,44578,88.2,3.4
37177,3371,1887,2254,41.9,4141,27.3,33666,73,6
37179,163921,115086,111520,38.1,226606,9,72548,89.2,4.6
37181,33653,23607,20637,40.5,44244,24.2,34717,76.3,6.2
37183,790036,538241,508550,36,1046791,9.2,76173,92.3,4
37185,16196,9965,9942,47.2,19907,26.4,36285,79.2,4.6
37187,9691,6497,5698,47,12195,26.1,35367,79.3,8.4
37189,46883,26918,27004,31.2,53922,24.3,44014,88,5
37191,94532,63255,60895,37.5,124150,20.6,42421,83,6.8
37193,54378,34861,33879,44.8,68740,16.8,41640,76.9,5.4
37195,62536,42949,38712,40.4,81661,22.3,41352,80.2,5
37197,29522,18928,18604,44.2,37532,14,46276,78.1,3.8
37199,14341,8997,8681,47.5,17678,19.1,39686,83.4,4.9
38001,1859,1165,1140,49.9,2305,9.6,48596,96,1.3
38003,8716,5425,5501,43.2,10926,10.9,53704,90.9,1.8
38005,4391,3265,3474,29.9,6739,29.4,40787,85,3.4
38007,743,423,511,41.6,934,8.9,71697,90.1,2.1
38009,5171,3154,3425,44.5,6579,11.1,54444,90.8,1.5
38011,2452,1591,1650,41.1,3241,8.2,59668,89.8,1.5
38013,1641,1036,1162,40.8,2198,9,63787,88.9,1.2
38015,72667,47012,47475,36.7,94487,7.2,66406,93.4,1.6
38017,136018,86316,88933,32,175249,10.7,59711,94.5,2.2
38019,3045,1862,1965,50,3827,9.7,52880,91,0.7
38021,3854,2541,2523,41.8,5064,10.9,54044,87.7,1.8
38023,1897,1181,1232,47.2,2413,10,60315,88.2,1.1
38025,3363,2026,2340,38.3,4366,9.8,67375,91,2.4
38027,1834,1171,1187,48,2358,10.1,55196,89.1,1.4
38029,2679,1635,1711,50.9,3346,13.9,44646,84.8,1.9
38031,2588,1663,1640,45,3303,8.9,54218,88.7,0.8
38033,1380,902,915,41.6,1817,9.8,56795,92.4,0.3
38035,56425,34567,36516,29.4,71083,13.9,51820,93.7,2.4
38037,1889,1192,1185,51.1,2377,15.6,39822,88.7,1.6
38039,1858,1102,1175,52.8,2277,9.6,49350,87.6,1
38041,2034,1365,1264,43.7,2629,10.5,50158,87.9,1.5
38043,1907,1157,1257,46.6,2414,12.6,47914,91,1.1
38045,3215,1995,2116,48.3,4111,11.6,52563,86.3,1.1
38047,1512,942,999,48.7,1941,12.7,50841,84.4,1.1
38049,4532,2877,3086,42,5963,10.9,53719,90,1.7
38051,2172,1361,1295,53.3,2656,12.1,42950,81.6,0.7
38053,8705,5892,6729,30.8,12621,7.9,77733,92.4,2.6
38055,7652,4741,4988,45.8,9729,9.2,60684,91.5,0.9
38057,6718,4175,4519,42.9,8694,6.6,80072,90.6,1.7
38059,23659,15269,15540,37.4,30809,8.9,65021,92.1,1.6
38061,7565,4683,5559,33.5,10242,9.5,63736,91.9,2.8
38063,2431,1444,1516,53.1,2960,11.6,45233,91.7,0.5
38065,1410,914,956,44.7,1870,10.3,65920,87.9,1.4
38067,5615,3398,3671,46.8,7069,9.1,59244,88.9,2
38069,3320,2111,2156,44.6,4267,13,44291,88.3,0.9
38071,8867,5745,5802,40.6,11547,14.1,51481,90.9,0.7
38073,4163,2641,2763,44,5404,8.1,56550,90,1.5
38075,1960,1219,1331,43,2550,8.2,57392,92.2,0.6
38077,12838,7951,8402,37.5,16353,10.2,59556,91.4,1.9
38079,9649,7407,7252,30.5,14659,26.7,40595,84,2.8
38081,3082,1824,2066,45,3890,7.7,59464,91.7,0.6
38083,1084,646,676,52.8,1322,16.9,38977,86.9,2.2
38085,2764,2243,2226,26.3,4469,35.3,33550,85.7,11.1
38087,599,362,401,48.3,763,11.3,54040,88.6,0
38089,23095,14832,16367,33.5,31199,8,78604,90.6,2.4
38091,1566,950,1012,48.4,1962,8.3,61808,94.1,2.7
38093,16810,10341,10787,40.6,21128,11.2,53769,89.9,1.7
38095,1769,1114,1149,49.6,2263,10.7,50987,92.3,3
38097,6208,3968,4062,41.4,8030,8.4,55068,92.2,1.7
38099,8433,5397,5507,44.1,10904,11,51481,86.9,2.2
38101,53702,32890,37320,31.1,70210,8.8,61089,93.3,1.6
38103,3289,2042,2056,51.1,4098,10.5,51677,84.8,1.3
38105,24846,15853,18484,31.6,34337,6.8,81719,92.3,1.5
39001,21178,14026,13881,41.6,27907,20.2,38302,78.2,5.1
39003,79566,51350,52392,38.7,103742,15.5,47924,89.3,4.8
39005,41456,27283,26369,40,53652,12.2,50612,87.4,3.5
39007,76376,48676,49555,42.6,98231,18.2,43668,85.4,4.5
39009,56357,33152,33034,28.8,66186,28.8,38131,89.7,5
39011,34852,23093,22801,41.1,45894,9.2,59543,92.8,2.7
39013,55599,33571,35102,44.1,68673,15.7,45661,89.9,4.4
39015,33726,22027,21732,42.1,43759,16.7,51504,85.3,4.7
39017,287652,192528,185009,36.7,377537,12.4,63094,89.7,4
39019,21850,13791,13878,45.1,27669,12.8,48616,87,3.9
39021,29922,19391,19356,41.8,38747,11.1,56203,89.1,4.5
39023,104137,69396,65390,41.5,134786,15.7,47410,87.2,5.4
39025,155109,102853,100169,39.9,203022,10.6,61203,89.6,3.3
39027,31983,21144,20758,39.4,41902,13.4,53234,88.5,4
39029,82213,51311,52374,44,103685,17.2,46873,87.6,5
39031,27929,18475,18127,41.6,36602,12.7,45777,85.7,3.8
39033,32886,21511,20572,43.2,42083,13.9,44336,88.5,4.4
39035,984603,653875,595477,40.2,1249352,18.3,46703,88.5,6.2
39037,39347,26261,25517,42,51778,10.7,52771,88.9,3.8
39039,29363,19240,18918,40.3,38158,10.4,52210,89.8,4.4
39041,143296,99209,97254,38.6,196463,4.7,102990,96.6,1.9
39043,59656,38493,36614,44.7,75107,12.5,51354,90.6,4.8
39045,116023,76663,75934,39.5,152597,9.7,65198,91.7,3.8
39047,21962,14565,14111,40.6,28676,16,44257,87.4,4.1
39049,966556,647359,617159,34,1264518,16.6,56090,90.4,4.4
39051,32312,21474,21040,41.1,42514,8.9,56504,90.4,4.1
39053,23076,15203,14812,40.8,30015,20.6,42074,80.5,3.7
39055,71996,47532,46528,44.6,94060,5.8,77938,91.1,2.6
39057,130803,83692,81073,38.4,164765,12.1,62751,92.6,4
39059,30331,19660,19403,42.3,39063,18.6,43519,84.5,5.4
39061,621065,419005,390094,36.8,809099,16,53344,90.1,5.2
39063,58682,38661,37211,39.1,75872,10,56406,92.5,3.6
39065,24164,15839,15635,36,31474,13.3,46969,89.4,5
39067,12078,7735,7572,45.7,15307,16.8,44274,85.9,2.5
39069,21220,13987,13642,41.6,27629,8.3,57752,91.3,3.4
39071,32692,21908,21121,40.8,43029,19.8,44729,83.9,5.4
39073,22020,14328,14012,42.8,28340,14.5,47799,88.4,5.4
39075,29751,21916,22020,31,43936,11.7,58783,58.5,2.2
39077,44316,29566,28873,40.1,58439,12.2,51278,87.7,4.3
39079,24793,16563,15942,40.1,32505,18.1,45168,84.2,6.5
39081,53626,34312,32392,44.5,66704,16.3,43558,89.9,4.4
39083,46924,30990,29824,39.3,60814,12.7,53375,89.6,3.7
39085,182041,116850,111764,44,228614,8.6,61946,91.9,3.5
39087,47440,31190,29682,41.9,60872,17.9,42132,85.7,4.1
39089,131756,87622,84576,39.9,172198,11.7,58902,90.4,4.3
39091,34516,22814,22351,41.3,45165,12.2,53760,89.6,3.7
39093,237558,155263,151102,41.4,306365,12.4,54951,89.2,5.1
39095,332501,222589,209899,38,432488,19.8,45251,88.8,6
39097,34315,20033,23386,40.5,43419,11.8,60039,86.7,3.6
39099,183339,117713,112295,43.7,230008,18.7,42839,90.1,5.3
39101,51507,30392,34704,41.2,65096,14.8,44783,86.6,4.2
39103,136587,89581,87640,42.1,177221,6.5,73148,93.6,2.8
39105,18155,11772,11353,43.7,23125,21.1,39070,84,5.9
39107,30507,20344,20565,39.5,40909,8.2,57577,91.8,3.2
39109,80577,53170,51509,41.6,104679,9.5,59591,89.1,4.1
39111,11261,7087,7123,46.2,14210,15.2,44062,87.5,3.2
39113,413044,275259,255980,39.3,531239,18.2,47239,89.6,5.4
39115,11642,7379,7425,44.6,14804,18.7,40680,87.7,4.2
39117,26676,17474,17562,41.7,35036,12.2,52953,86.1,3.4
